City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
80,Bardiyah,LY,31.7561,25.0865,285.23,73,0,2.99,clear sky
81,Udachnyy,RU,66.4167,112.4,244.15,100,46,1.13,scattered clouds
82,Zabaykalsk,RU,49.6333,117.3167,247.5,99,99,1.19,overcast clouds
83,Nanortalik,GL,60.1432,-45.2371,271.66,97,100,4.55,snow
84,Jining,CN,35.405,116.5814,278.86,62,92,1.81,overcast clouds
85,Puerto Ayora,EC,-0.7393,-90.3518,296.79,93,47,0.45,scattered clouds
86,Esperance,AU,-33.8667,121.9,294.06,57,29,3.95,scattered clouds
87,Tiksi,RU,71.6872,128.8694,251.39,88,100,6.91,overcast clouds
88,Mabaruma,GY,8.2,-59.7833,296.15,81,68,1.79,broken clouds
89,Carnarvon,AU,-24.8667,113.6333,305.19,55,100,3.09,overcast clouds
90,Broken Hill,AU,-31.95,141.4333,304.99,22,100,8.23,overcast clouds
91,Matay,EG,28.419,30.7792,285.02,43,0,2.65,clear sky
92,Flinders,AU,-34.5833,150.8552,298.74,66,33,1.34,scattered clouds
93,Alofi,NU,-19.0595,-169.9187,303.09,70,100,7.72,overcast clouds
94,Lively,CA,46.4334,-81.1498,253.6,80,70,1.72,broken clouds
95,Bredasdorp,ZA,-34.5322,20.0403,293.86,88,97,3.09,overcast clouds
96,Deputatskiy,RU,69.3,139.9,249.48,93,100,2.59,overcast clouds
97,Tecoanapa,MX,16.5167,-98.75,299.21,62,27,3.06,scattered clouds
98,Rock Sound,BS,24.9,-76.2,297.87,85,0,5.35,clear sky
99,Alamosa,US,37.4695,-105.87,273.14,37,0,1.54,clear sky
100,Zaysan,KZ,47.4667,84.8667,263.17,90,100,0.93,overcast clouds
101,Castro,BR,-24.7911,-50.0119,289.48,80,0,2.55,clear sky
102,Port Keats,AU,-14.25,129.55,303.09,64,4,1.61,clear sky
103,Bilibino,RU,68.0546,166.4372,243.45,97,99,0.85,overcast clouds
104,Cape Town,ZA,-33.9258,18.4232,294.2,77,0,3.09,clear sky
105,Leningradskiy,RU,69.3833,178.4167,245.81,95,92,1.91,overcast clouds
106,Aksay,RU,47.26,39.87,273.45,71,99,5.81,overcast clouds
107,Tsiroanomandidy,MG,-18.7667,46.0333,292.53,89,95,1.39,overcast clouds
108,Bethel,US,41.3712,-73.414,282.47,60,0,2.24,clear sky
109,Terrace,CA,54.5163,-128.6035,275.61,93,75,1.03,broken clouds
110,Mogok,MM,22.9167,96.5,283.57,70,2,0.82,clear sky
111,Goderich,CA,43.7501,-81.7165,263.66,85,96,3.09,overcast clouds
112,Sinnai,IT,39.3042,9.2036,281.75,82,20,2.06,few clouds
113,Cockburn Town,TC,21.4612,-71.1419,298.13,73,20,5.14,few clouds
114,Knysna,ZA,-34.0363,23.0471,294.36,91,100,1.75,overcast clouds
115,Norman Wells,CA,65.282,-126.8329,248.17,70,75,3.6,broken clouds
116,Bambous Virieux,MU,-20.3428,57.7575,299.29,94,75,3.6,moderate rain
117,Bafra,TR,41.5678,35.9069,281.38,89,100,3.65,overcast clouds
118,Nzega,RW,-2.479,29.5564,285.8,90,100,1.75,overcast clouds
119,Ribeira Grande,PT,38.5167,-28.7,289.58,90,100,6.88,overcast clouds
120,Cherskiy,RU,68.75,161.3,245.73,97,100,4.63,overcast clouds
121,Longyearbyen,SJ,78.2186,15.6401,261.06,72,0,4.63,clear sky
122,Waingapu,ID,-9.6567,120.2641,301.09,72,99,1.18,overcast clouds
123,Kruisfontein,ZA,-34.0033,24.7314,294.13,94,100,3.89,overcast clouds
124,Madisonville,US,37.3281,-87.4989,269.31,66,100,1.79,overcast clouds
125,Narsaq,GL,60.9167,-46.05,272.27,96,100,3.22,light snow
126,Chicama,PE,-7.8447,-79.1469,293.45,70,58,2.55,broken clouds
127,Makakilo City,US,21.3469,-158.0858,300.33,50,100,5.14,overcast clouds
128,Itarema,BR,-2.9248,-39.9167,299.11,83,52,4.27,broken clouds
129,Valdivia,CL,-39.8142,-73.2459,295.2,43,17,1.81,few clouds
130,Kovur,IN,14.4833,79.9833,293.37,91,73,1.38,broken clouds
131,Ribeira Brava,PT,32.65,-17.0667,290.5,71,0,1.68,clear sky
132,Baykalsk,RU,51.5058,104.1469,248.51,87,41,2.27,scattered clouds
133,Yeppoon,AU,-23.1333,150.7333,303.03,62,37,8.58,scattered clouds
134,Bengkulu,ID,-3.8004,102.2655,299.3,75,89,1.6,overcast clouds
135,Mayo,US,38.8876,-76.5119,284.92,54,0,2.57,clear sky
136,Thompson,CA,55.7435,-97.8558,247.24,64,20,1.03,few clouds
137,Grindavik,IS,63.8424,-22.4338,268.41,74,0,3.6,clear sky
138,Tutoia,BR,-2.7619,-42.2744,302.14,84,92,5.01,overcast clouds
139,Bochnia,PL,49.9691,20.4303,271.77,71,6,1.67,clear sky
140,Izumo,JP,35.3667,132.7667,280.12,87,75,2.06,broken clouds
141,Quzhou,CN,28.9594,118.8686,280.55,98,100,0.63,light rain
142,Hualmay,PE,-11.0964,-77.6139,294.87,79,89,3.53,overcast clouds
143,Talnakh,RU,69.4865,88.3972,250.64,75,15,4.36,few clouds
144,Los Llanos De Aridane,ES,28.6585,-17.9182,290.01,79,20,6.17,few clouds
145,Kavieng,PG,-2.5744,150.7967,301.2,73,100,1.79,light rain
146,Arraial Do Cabo,BR,-22.9661,-42.0278,297.08,84,26,2.16,scattered clouds
147,Christchurch,NZ,-43.5333,172.6333,286.45,87,100,8.75,overcast clouds
148,Jingcheng,CN,32.0142,120.2625,280.39,81,100,2.68,overcast clouds
149,Vostok,RU,46.4856,135.8833,259.13,90,100,1.29,overcast clouds
150,Beloha,MG,-25.1667,45.05,296.0,84,0,6.25,clear sky
151,Mitsamiouli,KM,-11.3847,43.2844,299.9,77,97,3.94,light rain
152,San Lorenzo,PY,-25.3333,-57.5333,296.81,73,75,8.23,broken clouds
153,Atar,MR,20.5169,-13.0499,291.66,26,17,3.59,few clouds
154,Vestmanna,FO,62.1564,-7.1664,275.66,87,100,8.75,overcast clouds
155,Rio Grande,BR,-32.035,-52.0986,295.9,86,100,5.93,overcast clouds
156,Kindu,CD,-2.95,25.95,293.5,92,99,0.78,overcast clouds
